City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
296,Castro,BR,2022-11-09 22:41:43,-24.7911,-50.0119,59.74,64,41,3.27
297,Isetskoye,RU,2022-11-09 22:41:44,56.4858,65.3226,33.31,98,100,11.86
298,Kunming,CN,2022-11-09 22:37:12,25.0389,102.7183,48.13,100,20,6.71
299,Wanaka,NZ,2022-11-09 22:41:44,-44.7,169.15,57.92,66,79,3.51
300,Jiangyou,CN,2022-11-09 22:41:44,31.7667,104.7167,61.93,88,100,1.36
301,Anadyr,RU,2022-11-09 22:41:45,64.75,177.4833,14.5,92,40,8.95
302,Bajil,YE,2022-11-09 22:41:45,15.0584,43.2851,81.0,68,1,1.57
303,Posse,BR,2022-11-09 22:41:45,-14.0931,-46.3694,76.05,57,75,2.62
304,Euclides Da Cunha,BR,2022-11-09 22:41:46,-10.5075,-39.0158,76.84,65,61,9.98
305,Yangambi,CD,2022-11-09 22:41:46,0.8102,24.4336,68.88,99,100,2.04
306,Dehloran,IR,2022-11-09 22:41:46,32.6941,47.2679,71.31,58,100,8.23
307,Fenoarivo,MG,2022-11-09 22:41:47,-18.933,47.4354,60.87,94,75,5.75
308,Deputatskiy,RU,2022-11-09 22:41:47,69.3,139.9,-15.97,96,87,5.1
309,Hokota,JP,2022-11-09 22:41:47,36.15,140.5167,46.8,100,20,2.3
310,Olinda,BR,2022-11-09 22:41:48,-8.0089,-34.8553,80.33,69,40,9.22
311,Guilin,CN,2022-11-09 22:41:48,25.2819,110.2864,66.31,63,93,1.19
312,Kruisfontein,ZA,2022-11-09 22:41:48,-34.0033,24.7314,57.88,78,76,2.57
313,Domoni,KM,2022-11-09 22:41:49,-12.2569,44.5319,76.44,85,7,7.63
314,Pevek,RU,2022-11-09 22:41:49,69.7008,170.3133,-8.73,99,100,1.03
315,Mwense,ZM,2022-11-09 22:41:50,-10.3845,28.698,66.81,93,100,2.62
316,Aasiaat,GL,2022-11-09 22:41:50,68.7098,-52.8699,6.31,85,100,2.26
317,Chuy,UY,2022-11-09 22:37:06,-33.6971,-53.4616,59.13,91,3,8.1
318,Ahipara,NZ,2022-11-09 22:41:50,-35.1667,173.1667,68.99,68,15,3.98
319,Leningradskiy,RU,2022-11-09 22:41:51,69.3833,178.4167,0.23,87,100,5.28
320,Hamilton,US,2022-11-09 22:41:00,39.1834,-84.5333,71.04,35,0,6.91
321,Tongchuan,CN,2022-11-09 22:41:51,35.0806,109.0897,53.92,85,92,1.99
322,Stokmarknes,NO,2022-11-09 22:41:52,68.5646,14.9108,37.38,56,0,12.66
323,Fortuna,US,2022-11-09 22:42:52,40.5982,-124.1573,56.93,73,0,10.36
324,Lvov,UA,2022-11-09 22:41:50,49.8383,24.0232,45.63,76,77,7.02
325,Taksimo,RU,2022-11-09 22:42:53,56.3444,114.8794,5.2,83,18,2.35
326,Mogadishu,SO,2022-11-09 22:40:00,2.0371,45.3438,78.44,84,87,10.8
327,Paragominas,BR,2022-11-09 22:42:53,-2.9667,-47.4833,75.2,82,69,2.73
328,Houma,US,2022-11-09 22:42:53,29.5958,-90.7195,75.99,49,0,12.66
329,Biltine,TD,2022-11-09 22:42:54,14.5333,20.9167,76.53,20,22,8.81
330,Laminusa,PH,2022-11-09 22:42:54,5.5549,120.9136,82.13,77,100,5.93
331,Kyshtovka,RU,2022-11-09 22:42:54,56.555,76.6271,27.28,96,100,11.45
332,Grindavik,IS,2022-11-09 22:42:55,63.8424,-22.4338,40.95,93,75,8.05
333,Sioux Lookout,CA,2022-11-09 22:42:55,50.1001,-91.917,33.87,93,100,4.61
334,Buritama,BR,2022-11-09 22:42:55,-21.0661,-50.1472,78.24,34,25,8.66
335,Saint-Denis,FR,2022-11-09 22:42:56,48.9167,2.3333,53.11,84,0,9.22
336,Ariquemes,BR,2022-11-09 22:42:56,-9.9133,-63.0408,82.15,55,85,0.83
337,College,US,2022-11-09 22:42:56,64.8569,-147.8028,24.08,88,75,5.75
338,Mogok,MM,2022-11-09 22:42:57,22.9167,96.5,56.14,80,4,2.1
339,Sao Joao Da Barra,BR,2022-11-09 22:42:57,-21.6403,-41.0511,71.69,87,78,10.42
340,Naze,JP,2022-11-09 22:42:57,28.3667,129.4833,70.72,80,100,11.68
341,Casambalangan,PH,2022-11-09 22:42:58,18.3765,122.1274,79.52,85,87,4.34
342,Solnechnyy,RU,2022-11-09 22:42:58,50.7214,136.6319,24.12,47,24,9.04
343,Binga,ZW,2022-11-09 22:42:58,-17.6203,27.3414,77.81,64,48,3.51
344,Oga,IT,2022-11-09 22:42:58,46.4631,10.347,43.48,100,100,1.25
345,Bandarbeyla,SO,2022-11-09 22:40:53,9.4942,50.8122,79.18,79,80,9.84
346,Upernavik,GL,2022-11-09 22:42:59,72.7868,-56.1549,8.11,82,100,4.7
347,Coquimbo,CL,2022-11-09 22:42:59,-29.9533,-71.3436,62.33,63,75,5.75
348,Jacareacanga,BR,2022-11-09 22:43:00,-6.2222,-57.7528,81.32,70,85,1.97
349,Tonj,SS,2022-11-09 22:43:00,7.2737,28.6822,75.42,71,74,4.05
350,Villarrica,PY,2022-11-09 22:43:00,-25.75,-56.4333,69.4,64,9,4.85
351,Saint George,US,2022-11-09 22:38:29,37.1041,-113.5841,55.94,39,0,16.11
352,Manado,ID,2022-11-09 22:43:01,1.487,124.8455,75.97,100,40,2.3
353,Bereda,ES,2022-11-09 22:43:02,43.2686,-7.5406,56.41,100,94,2.15
354,Registro,BR,2022-11-09 22:43:02,-24.4875,-47.8436,62.33,93,1,1.99
355,Banyo,CM,2022-11-09 22:43:02,6.75,11.8167,65.64,67,37,4.59
356,Rio Grande,BR,2022-11-09 22:38:18,-32.035,-52.0986,66.31,82,3,11.61
357,Kudahuvadhoo,MV,2022-11-09 22:43:03,2.6708,72.8944,80.71,76,100,14.34
358,Jumla,NP,2022-11-09 22:43:03,29.2747,82.1838,40.1,85,62,4.29
359,Mount Gambier,AU,2022-11-09 22:43:04,-37.8333,140.7667,71.42,62,93,11.39
360,Souillac,MU,2022-11-09 22:43:04,-20.5167,57.5167,73.78,73,40,4.61
361,Kungurtug,RU,2022-11-09 22:43:05,50.5994,97.5228,23.79,94,99,5.08
362,Ileza,RU,2022-11-09 22:43:05,61.0533,43.9002,34.63,99,100,3.53
363,Todos Santos,MX,2022-11-09 22:43:05,23.45,-110.2167,82.04,66,2,10.94
364,Kununurra,AU,2022-11-09 22:43:06,-15.7667,128.7333,82.38,89,75,3.44
365,Iranshahr,IR,2022-11-09 22:43:06,27.2025,60.6848,69.87,54,4,2.24
366,Cayenne,GF,2022-11-09 22:43:06,4.9333,-52.3333,78.84,89,99,3.44
367,Itoman,JP,2022-11-09 22:43:07,26.1247,127.6694,73.42,88,75,11.5
368,Muros,ES,2022-11-09 22:44:07,42.7762,-9.0603,61.09,93,67,8.97
369,Algiers,DZ,2022-11-09 22:40:00,36.7525,3.042,60.62,88,40,2.3
370,Lazaro Cardenas,MX,2022-11-09 22:41:12,17.9583,-102.2,82.08,75,35,9.55
371,Yima,CN,2022-11-09 22:44:08,34.7381,111.8839,54.75,82,92,3.42
372,Muroto,JP,2022-11-09 22:44:08,33.2833,134.15,65.73,66,20,4.32
373,Lodja,CD,2022-11-09 22:44:08,-3.4833,23.4333,68.5,99,100,1.99
374,Arman,RU,2022-11-09 22:44:09,59.7,150.1667,-1.82,84,69,10.83
375,Kalga,RU,2022-11-09 22:44:09,50.9251,118.898,4.91,88,24,2.04
376,Toamasina,MG,2022-11-09 22:44:10,-18.1667,49.3833,69.8,94,40,1.14
377,Terme,TR,2022-11-09 22:44:10,41.2092,36.9739,51.73,80,66,4.32
378,Valparaiso,CL,2022-11-09 22:44:11,-33.0393,-71.6273,63.0,79,100,5.75
379,Spandaryan,AM,2022-11-09 22:44:11,40.661,44.0155,35.58,65,20,2.3
380,Ajdabiya,LY,2022-11-09 22:44:11,30.7554,20.2263,65.07,60,0,10.96
381,Beyneu,KZ,2022-11-09 22:44:12,45.3167,55.2,37.83,73,3,8.3
382,San Ramon De La Nueva Oran,AR,2022-11-09 22:40:34,-23.1322,-64.326,70.88,83,78,3.44
383,Voh,NC,2022-11-09 22:44:12,-20.9667,164.7,77.61,70,78,10.4
384,Ler,SS,2022-11-09 22:44:13,8.3018,30.1418,74.97,34,32,4.03
385,Waddan,LY,2022-11-09 22:44:13,29.1614,16.139,63.03,60,0,5.44
386,Gunjur,GM,2022-11-09 22:44:13,13.2019,-16.7339,78.87,89,0,5.75
387,Robertsport,LR,2022-11-09 22:44:14,6.7533,-11.3686,79.56,80,41,7.4
388,Kondinskoye,RU,2022-11-09 22:44:14,59.6481,67.41,32.16,99,100,5.41
389,Meulaboh,ID,2022-11-09 22:44:15,4.1363,96.1285,75.2,92,98,3.27
390,Pangai,TO,2022-11-09 22:44:15,-19.8,-174.35,82.51,69,20,17.27
391,Nemuro,JP,2022-11-09 22:44:16,43.3236,145.575,53.47,69,100,22.86
392,Los Algarrobos,PA,2022-11-09 22:44:16,8.5,-82.4333,73.81,94,75,3.44
393,Antofagasta,CL,2022-11-09 22:42:09,-23.65,-70.4,63.68,74,4,6.17
394,Hualahuises,MX,2022-11-09 22:44:16,24.8847,-99.6733,83.39,48,13,9.48
395,Adelaide,AU,2022-11-09 22:44:17,-34.9333,138.6,69.1,77,20,8.05
396,Khasan,RU,2022-11-09 22:44:17,42.4308,130.6434,48.43,65,94,5.14
397,Petropavlovsk-Kamchatskiy,RU,2022-11-09 22:44:18,53.0452,158.6483,16.39,79,0,11.18
398,Taoudenni,ML,2022-11-09 22:44:18,22.6783,-3.9836,74.95,11,51,12.71
399,Praia Da Vitoria,PT,2022-11-09 22:42:04,38.7333,-27.0667,67.75,94,75,29.42
400,Buribay,RU,2022-11-09 22:44:19,51.9617,58.1592,27.59,92,100,13.31
401,Vila,PT,2022-11-09 22:42:54,42.0304,-8.1588,49.08,94,100,3.38
402,Tanout,NE,2022-11-09 22:44:19,14.9709,8.8879,75.7,18,1,11.03
403,Dingle,PH,2022-11-09 22:44:20,10.9995,122.6711,78.19,90,100,6.06
404,Buala,SB,2022-11-09 22:44:20,-8.145,159.5921,82.92,78,100,7.0
405,Upington,ZA,2022-11-09 22:39:22,-28.4478,21.2561,70.18,21,66,6.91
406,Mount Pleasant,US,2022-11-09 22:41:48,32.7941,-79.8626,67.24,73,100,16.11
407,Faanui,PF,2022-11-09 22:44:21,-16.4833,-151.75,79.32,77,23,15.48
408,Carson City,US,2022-11-09 22:39:45,39.1638,-119.7674,43.21,56,100,11.99
409,Belogorsk,RU,2022-11-09 22:44:21,50.9158,128.4611,18.32,80,2,7.14
410,Fairbanks,US,2022-11-09 22:40:02,64.8378,-147.7164,24.1,87,75,5.75
411,Abha,SA,2022-11-09 22:44:22,18.2164,42.5053,62.42,67,20,0.0
412,Ranong,TH,2022-11-09 22:40:12,9.9658,98.6348,74.53,84,73,4.47
413,Les Ponts-De-Ce,FR,2022-11-09 22:44:22,47.4231,-0.5248,47.07,96,1,5.79
414,Ketchikan,US,2022-11-09 22:44:23,55.3422,-131.6461,36.07,55,75,5.75
415,Bubaque,GW,2022-11-09 22:44:23,11.2833,-15.8333,82.69,70,5,12.5
416,San Carlos Del Zulia,VE,2022-11-09 22:45:23,9.0,-71.9135,78.58,84,79,6.53
417,Portland,US,2022-11-09 22:43:29,45.5234,-122.6762,51.82,63,20,5.75
418,Amahai,ID,2022-11-09 22:45:24,-3.3333,128.9167,81.72,77,100,1.25
419,Elverum,NO,2022-11-09 22:45:24,60.8819,11.5623,40.75,97,17,4.27
420,Inhambane,MZ,2022-11-09 22:45:25,-23.865,35.3833,76.66,90,15,9.78
421,Vao,NC,2022-11-09 22:45:25,-22.6667,167.4833,72.91,81,78,20.49
422,Mattawa,US,2022-11-09 22:45:25,46.7379,-119.9028,50.02,56,0,8.01
423,Kysyl-Syr,RU,2022-11-09 22:45:26,63.8986,122.7617,-7.08,100,100,1.88
424,Henties Bay,NA,2022-11-09 22:45:26,-22.116,14.2845,57.92,92,0,3.58
425,Maxixe,MZ,2022-11-09 22:45:27,-23.8597,35.3472,75.72,92,11,8.5
426,Omboue,GA,2022-11-09 22:45:27,-1.5746,9.2618,75.85,92,100,7.02
427,La Ronge,CA,2022-11-09 22:45:27,55.1001,-105.2842,8.85,72,20,3.44
428,North Bend,US,2022-11-09 22:45:28,43.4065,-124.2243,53.24,58,0,5.75
429,Verkhnechusovskiye Gorodki,RU,2022-11-09 22:45:28,58.1671,57.1086,33.44,98,100,5.39
430,Labuhan,ID,2022-11-09 22:45:28,-6.8844,112.2051,77.85,82,100,4.07
431,Verkhoyansk,RU,2022-11-09 22:45:29,67.5447,133.385,-13.23,100,96,2.44
432,Filadelfia,US,2022-11-09 22:42:33,39.9523,-75.1638,53.96,63,0,1.99
433,Shuyskoye,RU,2022-11-09 22:45:29,59.3736,41.0305,44.74,97,100,8.34
434,Qasigiannguit,GL,2022-11-09 22:45:29,68.8193,-51.1922,-6.95,79,94,7.0
435,Codrington,AU,2022-11-09 22:45:30,-38.2667,141.9667,69.51,74,100,20.22
436,Coolum Beach,AU,2022-11-09 22:45:30,-26.5333,153.1,68.11,92,58,12.48
437,Opuwo,NA,2022-11-09 22:45:31,-18.0607,13.84,64.9,42,0,5.39
438,Hofn,IS,2022-11-09 22:45:31,64.2539,-15.2082,43.2,90,100,16.31
439,Mocuba,MZ,2022-11-09 22:45:31,-16.8392,36.9856,75.34,74,100,4.05
440,Beringovskiy,RU,2022-11-09 22:45:32,63.05,179.3167,18.01,91,100,3.51
441,Loudi,CN,2022-11-09 22:45:32,27.7344,111.9944,69.06,62,78,1.01
442,Araouane,ML,2022-11-09 22:45:32,18.9048,-3.5265,74.98,13,2,5.39
443,Pisco,PE,2022-11-09 22:45:33,-13.7,-76.2167,68.05,68,0,16.11
444,Bathsheba,BB,2022-11-09 22:45:33,13.2167,-59.5167,79.41,89,20,9.22
445,Olteni,RO,2022-11-09 22:45:34,44.1833,25.2833,50.77,77,9,5.75
446,Qaqortoq,GL,2022-11-09 22:45:34,60.7167,-46.0333,24.55,85,100,1.88
447,Veinticinco De Mayo,AR,2022-11-09 22:45:34,-35.4323,-60.1727,76.98,36,59,4.0
448,Kahului,US,2022-11-09 22:45:35,20.8947,-156.47,87.82,58,40,20.71
449,Jinhua,CN,2022-11-09 22:45:35,29.1078,119.6547,62.47,89,1,1.66
450,Gawler,AU,2022-11-09 22:43:18,-34.6,138.7333,69.15,80,76,6.69
451,Kijang,KR,2022-11-09 22:45:35,35.2442,129.2139,46.13,37,99,3.8
452,Arteaga,MX,2022-11-09 22:45:36,18.4667,-102.4167,75.99,67,7,1.74
453,Agadir,MA,2022-11-09 22:45:36,30.4202,-9.5982,61.25,72,0,6.53
454,Karpathos,GR,2022-11-09 22:45:37,35.507,27.2132,64.36,72,0,8.05
455,Talara,PE,2022-11-09 22:45:37,-4.5772,-81.2719,68.76,73,0,10.36
456,Aswan,EG,2022-11-09 22:45:37,24.0934,32.907,67.3,42,0,4.61
457,Lichinga,MZ,2022-11-09 22:43:07,-13.3128,35.2406,71.69,46,40,10.36
458,Moerai,PF,2022-11-09 22:45:38,-22.4333,-151.3333,71.4,70,99,17.31
459,Tigil,RU,2022-11-09 22:45:38,57.8,158.6667,24.22,96,100,5.82
460,Nioro,GM,2022-11-09 22:45:38,13.35,-15.75,75.78,68,0,5.91
461,Redlands,US,2022-11-09 22:43:34,34.0556,-117.1825,62.26,54,40,0.0
462,Marianske Lazne,CZ,2022-11-09 22:45:39,49.9646,12.7012,49.86,92,100,6.46
463,Fernandina Beach,US,2022-11-09 22:42:42,30.6697,-81.4626,68.09,80,100,25.32
464,Canavieiras,BR,2022-11-09 22:45:39,-15.675,-38.9472,73.27,92,100,3.2
465,Shahpura,IN,2022-11-09 22:46:39,27.3833,75.9667,68.58,62,54,3.04
466,Hovd,MN,2022-11-09 22:46:40,48.0056,91.6419,21.33,36,64,2.08
467,Russell,US,2022-11-09 22:45:26,32.3502,-85.1999,70.88,46,0,6.91
468,Along,IN,2022-11-09 22:46:40,28.1667,94.7667,56.41,85,7,1.5
469,Kansanshi,ZM,2022-11-09 22:46:41,-12.0951,26.4273,61.07,99,100,2.3
470,Novovasylivka,UA,2022-11-09 22:46:41,46.8315,35.7536,40.86,91,9,6.46
471,Muyezerskiy,RU,2022-11-09 22:46:41,63.9333,31.65,29.66,89,99,3.4
472,Waipawa,NZ,2022-11-09 22:46:42,-41.4122,175.5153,54.14,54,33,14.45
473,Laohekou,CN,2022-11-09 22:46:42,32.3858,111.6678,58.96,73,0,2.68
474,Clarksdale,US,2022-11-09 22:43:41,34.2001,-90.5709,75.18,50,0,0.0
475,Leshukonskoye,RU,2022-11-09 22:46:42,64.8989,45.7622,32.41,99,100,7.05
476,Bismil,TR,2022-11-09 22:46:43,37.8486,40.6658,51.91,71,100,5.17
477,Huacho,PE,2022-11-09 22:46:43,-11.1067,-77.605,64.94,81,18,8.77
478,Dukat,RU,2022-11-09 22:46:44,62.55,155.55,-13.68,96,100,4.63
479,Port Shepstone,ZA,2022-11-09 22:46:44,-30.7414,30.455,67.77,84,100,16.82
480,Dabakala,CI,2022-11-09 22:46:44,8.3667,-4.4333,76.1,60,2,4.21
481,Tilichiki,RU,2022-11-09 22:46:44,60.4667,166.1,7.02,93,69,4.7
482,Semme,FR,2022-11-09 22:46:45,46.1963,1.5007,50.41,98,46,3.0
483,Tokur,RU,2022-11-09 22:46:45,53.1333,132.9,-1.84,100,95,2.53
484,Nenagh,IE,2022-11-09 22:46:46,52.8619,-8.1967,54.93,78,99,16.26
485,Sur,OM,2022-11-09 22:46:46,22.5667,59.5289,78.89,59,1,5.12
486,Osa,RU,2022-11-09 22:46:46,57.2829,55.4567,34.05,99,100,7.09
487,Holme,DK,2022-11-09 22:46:47,56.1138,10.1725,49.57,93,100,10.98
488,Richards Bay,ZA,2022-11-09 22:46:47,-28.783,32.0377,71.42,89,52,12.62
489,Langarud,IR,2022-11-09 22:46:47,37.197,50.1535,51.85,78,19,2.26
490,Saint Paul,US,2022-11-09 22:46:03,44.9444,-93.0933,66.76,90,100,11.5
491,Riachao Das Neves,BR,2022-11-09 22:46:48,-11.7461,-44.91,75.27,69,95,3.02
492,Bengkulu,ID,2022-11-09 22:46:48,-3.8004,102.2655,75.36,90,100,2.82
493,Sant Julia De Loria,AD,2022-11-09 22:46:48,42.4625,1.4825,51.98,80,100,5.08
494,Bacolod,PH,2022-11-09 22:42:19,10.6667,122.95,80.08,81,100,4.38
495,Braganca Paulista,BR,2022-11-09 22:46:49,-22.94,-46.5556,61.18,87,41,6.17
496,Terrasini,IT,2022-11-09 22:46:49,38.146,13.0844,67.6,88,0,2.3
497,Jutai,BR,2022-11-09 22:46:49,-5.1833,-68.9,81.05,70,35,4.76
498,Baykit,RU,2022-11-09 22:46:50,61.67,96.37,21.96,89,100,9.33
499,Galveston,US,2022-11-09 22:46:50,29.3669,-94.9669,82.51,70,0,9.22
500,Egvekinot,RU,2022-11-09 22:46:50,66.3167,-179.1667,16.79,95,100,3.58
501,Songjianghe,CN,2022-11-09 22:46:51,42.1859,127.479,37.71,84,92,4.05
502,Comodoro Rivadavia,AR,2022-11-09 22:46:51,-45.8667,-67.5,67.86,28,0,18.41
503,Denpasar,ID,2022-11-09 22:46:17,-8.65,115.2167,78.46,88,20,2.3
504,Inta,RU,2022-11-09 22:46:51,66.0317,60.1659,23.76,88,100,4.43
505,Senno,RU,2022-11-09 22:46:52,59.5336,33.9167,47.26,93,98,7.87
506,Murray Bridge,AU,2022-11-09 22:46:52,-35.1167,139.2667,69.12,59,77,4.76
507,Tottori,JP,2022-11-09 22:46:52,35.5,134.2333,50.07,87,20,10.36
508,Togur,RU,2022-11-09 22:46:53,58.3631,82.8265,24.21,94,100,9.04
509,Tecoanapa,MX,2022-11-09 22:46:53,16.5167,-98.75,82.24,76,34,8.52
510,Contamana,PE,2022-11-09 22:46:53,-7.3333,-75.0167,86.9,48,96,2.17
511,Tura,IN,2022-11-09 22:46:54,25.5198,90.2201,63.64,92,0,4.12
512,Kontagora,NG,2022-11-09 22:47:54,10.3999,5.4695,75.6,38,1,3.91
513,San Juan De Flores,HN,2022-11-09 22:47:54,14.2667,-87.0333,80.28,88,40,4.38
514,Shimoda,JP,2022-11-09 22:47:55,34.6667,138.95,62.1,65,0,11.05
515,Kiunga,PG,2022-11-09 22:47:55,-6.1219,141.2906,78.04,90,99,1.57
516,Baghdad,IQ,2022-11-09 22:45:06,33.3406,44.4009,64.31,42,0,3.44
517,Arganil,PT,2022-11-09 22:47:55,40.2183,-8.054,53.78,95,9,2.28
518,Alta Floresta,BR,2022-11-09 22:47:56,-9.8756,-56.0861,76.6,72,78,0.85
519,Nanortalik,GL,2022-11-09 22:47:56,60.1432,-45.2371,32.13,80,100,4.03
520,Balkanabat,TM,2022-11-09 22:47:56,39.5108,54.3671,47.68,36,22,3.22
521,Coalinga,US,2022-11-09 22:47:57,36.1397,-120.3602,55.65,71,57,4.16
522,Constitucion,CL,2022-11-09 22:47:57,-35.3333,-72.4167,53.49,93,83,13.78
523,Praia,CV,2022-11-09 22:47:57,14.9215,-23.5087,77.54,78,0,16.11
524,Bulungu,CD,2022-11-09 22:47:58,-4.55,18.6,68.95,99,100,0.87
525,Carbonia,IT,2022-11-09 22:47:58,39.1672,8.5222,59.02,64,100,1.81
526,Kaura Namoda,NG,2022-11-09 22:47:58,12.5898,6.5779,77.04,25,2,5.73
527,Finschhafen,PG,2022-11-09 22:47:59,-6.6024,147.8681,84.16,70,92,3.89
528,Praxedis Guerrero,MX,2022-11-09 22:47:59,31.3667,-106.0167,80.06,19,20,12.1
529,Itarema,BR,2022-11-09 22:47:59,-2.9248,-39.9167,79.23,77,100,13.06
530,Amurzet,RU,2022-11-09 22:48:00,47.6967,131.0981,26.49,50,0,7.61
531,Falam,MM,2022-11-09 22:48:00,22.9167,93.6833,52.72,96,13,1.45
532,Benemerito De Las Americas,MX,2022-11-09 22:48:00,16.5167,-90.6439,74.98,87,26,4.54
533,Doka,SD,2022-11-09 22:48:01,13.5167,35.7667,76.1,33,64,6.98
534,Marawi,PH,2022-11-09 22:48:01,7.9986,124.2928,72.68,88,99,2.46
535,Cap-Chat,CA,2022-11-09 22:48:02,49.1001,-66.6821,32.0,59,100,2.3
536,Rolla,US,2022-11-09 22:48:02,37.9514,-91.7713,79.02,50,0,10.36
537,Ixtapa,MX,2022-11-09 22:48:02,20.7,-105.2,82.22,77,2,5.99
538,Batagay,RU,2022-11-09 22:48:03,67.6333,134.6333,-14.87,96,96,3.8
539,Soyo,AO,2022-11-09 22:48:03,-6.1349,12.3689,78.33,82,90,7.45
540,Havre-Saint-Pierre,CA,2022-11-09 22:48:03,50.2334,-63.5986,33.8,64,100,5.75
541,Pinsk,BY,2022-11-09 22:43:36,52.1229,26.0951,44.98,87,100,7.27
542,Port-Gentil,GA,2022-11-09 22:43:13,-0.7193,8.7815,78.76,94,100,11.5
543,Tacoronte,ES,2022-11-09 22:46:23,28.4769,-16.4102,63.34,82,20,5.75
544,Honiara,SB,2022-11-09 22:48:04,-9.4333,159.95,84.83,72,100,5.97
545,Starobesheve,UA,2022-11-09 22:48:05,47.7504,38.0305,39.38,89,11,5.68
546,Arcachon,FR,2022-11-09 22:48:05,44.5875,-1.0519,52.12,100,100,2.3
547,Ilhabela,BR,2022-11-09 22:48:06,-23.7781,-45.3581,69.42,90,57,5.59
548,Lahaina,US,2022-11-09 22:47:07,20.8783,-156.6825,87.8,70,9,11.56
549,Vargashi,RU,2022-11-09 22:48:06,55.3556,65.8467,30.04,97,100,12.12
550,Laguna,US,2022-11-09 22:48:06,38.421,-121.4238,60.78,55,100,9.22
551,Sobolevo,RU,2022-11-09 22:48:07,54.4299,31.8996,45.25,94,100,11.7
552,Korla,CN,2022-11-09 22:48:07,41.7597,86.1469,44.42,63,100,9.8
553,Liwale,TZ,2022-11-09 22:48:08,-9.7667,37.9333,67.6,96,13,4.47
554,Nshamba,TZ,2022-11-09 22:48:08,-1.7983,31.5511,60.12,84,89,3.22
555,Linkoping,SE,2022-11-09 22:48:08,58.4109,15.6216,49.8,93,82,5.75
556,Byron Bay,AU,2022-11-09 22:49:09,-28.65,153.6167,70.95,53,19,10.71
557,Qinzhou,CN,2022-11-09 22:49:09,21.95,108.6167,71.55,88,63,1.52
558,Benguela,AO,2022-11-09 22:49:09,-12.5763,13.4055,73.8,76,53,5.21
559,Dakar,SN,2022-11-09 22:47:20,14.6937,-17.4441,79.68,76,4,11.1
560,Bindura,ZW,2022-11-09 22:49:10,-17.3019,31.3306,68.32,69,44,0.72
561,Atasu,KZ,2022-11-09 22:49:10,48.6814,71.6433,27.16,95,100,6.91
562,Issa,RU,2022-11-09 22:49:11,53.8705,44.8578,39.15,94,100,12.17
563,Pringsewu,ID,2022-11-09 22:49:11,-5.3582,104.9744,72.95,97,100,1.79
564,Lasa,IT,2022-11-09 22:49:11,46.6166,10.7002,50.88,100,100,1.14
565,Broome,US,2022-11-09 22:49:12,42.2506,-75.833,47.17,41,21,6.13
566,Raymondville,US,2022-11-09 22:49:12,26.4815,-97.7831,86.11,59,57,13.15
567,Boende,CD,2022-11-09 22:49:12,-0.2167,20.8667,68.32,99,76,1.45
568,Tsiroanomandidy,MG,2022-11-09 22:49:13,-18.7667,46.0333,69.84,77,19,1.7
569,Agirish,RU,2022-11-09 22:49:13,61.9247,63.0231,20.25,96,96,3.69
570,Hasaki,JP,2022-11-09 22:49:14,35.7333,140.8333,50.4,70,33,11.77
571,Lokosovo,RU,2022-11-09 22:49:14,61.1333,74.8167,24.55,98,99,1.86
572,Oranjestad,AW,2022-11-09 22:49:14,12.524,-70.027,82.35,93,20,3.44
573,San Patricio,US,2022-11-09 22:49:15,28.017,-97.5169,82.26,60,62,11.45
574,Podyuga,RU,2022-11-09 22:49:15,61.095,40.8647,35.58,99,100,1.23
575,Vila Velha,BR,2022-11-09 22:45:56,-20.3297,-40.2925,75.15,83,75,3.44
576,Hualmay,PE,2022-11-09 22:49:17,-11.0964,-77.6139,64.78,81,19,8.79
577,Isla Mujeres,MX,2022-11-09 22:49:18,21.2311,-86.731,82.17,72,2,11.16
578,Fernley,US,2022-11-09 22:49:18,39.608,-119.2518,45.05,60,46,10.78
579,Yaan,NG,2022-11-09 22:49:19,7.3833,8.5667,76.19,71,16,5.59
580,Takoradi,GH,2022-11-09 22:49:19,4.8845,-1.7554,77.59,86,31,6.73
581,Stavrovo,RU,2022-11-09 22:49:19,56.1331,40.013,44.15,93,100,10.6
582,Zabol,AF,2022-11-09 22:49:20,32.25,67.25,43.59,77,21,7.92
583,Shizunai,JP,2022-11-09 22:49:20,42.3339,142.3669,54.88,74,100,16.02
584,Hitoyoshi,JP,2022-11-09 22:49:20,32.2167,130.75,55.22,85,4,2.33
585,Nijar,ES,2022-11-09 22:49:21,36.9665,-2.206,60.44,77,0,6.91
586,Mount Isa,AU,2022-11-09 22:49:21,-20.7333,139.5,80.37,57,87,4.61
587,Guerrero Negro,MX,2022-11-09 22:49:21,27.9769,-114.0611,68.86,63,9,15.1
588,Angoram,PG,2022-11-09 22:49:22,-4.0625,144.0661,74.16,97,100,2.01
589,Qandala,SO,2022-11-09 22:49:22,11.472,49.8728,80.78,73,6,7.72
590,Mae Ramat,TH,2022-11-09 22:49:22,16.984,98.5166,67.8,91,88,1.86
591,Petropavlovka,RU,2022-11-09 22:49:23,50.6114,105.3196,27.61,96,100,2.06
592,Isla Aguada,MX,2022-11-09 22:49:23,18.7833,-91.4667,79.29,67,0,12.08
